Date,Open,High,Low,Close,Adj Close,Volume
76,1981-04-02,0.47098199999999996,0.473214,0.47098199999999996,0.47098199999999996,0.021106,7851200.0
77,1981-04-03,0.473214,0.475446,0.473214,0.473214,0.021207,4121600.0
78,1981-04-06,0.46651800000000004,0.46651800000000004,0.464286,0.464286,0.020806,5700800.0
79,1981-04-07,0.462054,0.462054,0.459821,0.459821,0.020606,2671200.0
80,1981-04-08,0.48214300000000004,0.48660699999999996,0.48214300000000004,0.48214300000000004,0.021606999999999998,5488000.0
81,1981-04-09,0.491071,0.493304,0.491071,0.491071,0.022007,3124800.0
82,1981-04-10,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.022307,8366400.0
83,1981-04-13,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.022307,4015200.0
84,1981-04-14,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.022307,1663200.0
85,1981-04-15,0.475446,0.475446,0.473214,0.473214,0.021207,8512000.0
86,1981-04-16,0.448661,0.448661,0.446429,0.446429,0.020006,5969600.0
87,1981-04-20,0.459821,0.462054,0.459821,0.459821,0.020606,8836800.0
88,1981-04-21,0.491071,0.493304,0.491071,0.491071,0.022007,7134400.0
89,1981-04-22,0.508929,0.511161,0.508929,0.508929,0.022807,4748800.0
90,1981-04-23,0.522321,0.524554,0.522321,0.522321,0.023407,14504000.0
91,1981-04-24,0.522321,0.522321,0.517857,0.517857,0.023207,8764000.0
92,1981-04-27,0.515625,0.515625,0.513393,0.513393,0.023007,9632000.0
93,1981-04-28,0.506696,0.506696,0.504464,0.504464,0.022607,8047200.0
94,1981-04-29,0.5,0.5,0.49776800000000004,0.49776800000000004,0.022307,3410400.0
95,1981-04-30,0.506696,0.511161,0.506696,0.506696,0.022706999999999998,3152800.0
96,1981-05-01,0.506696,0.511161,0.506696,0.506696,0.022706999999999998,4138400.0
97,1981-05-04,0.506696,0.506696,0.504464,0.504464,0.022607,3612000.0
98,1981-05-05,0.504464,0.504464,0.502232,0.502232,0.022507,4384800.0
99,1981-05-06,0.491071,0.491071,0.488839,0.488839,0.021907,4737600.0
100,1981-05-07,0.495536,0.49776800000000004,0.495536,0.495536,0.022207,2340800.0
101,1981-05-08,0.5,0.502232,0.5,0.5,0.022407,1976800.0
102,1981-05-11,0.491071,0.491071,0.488839,0.488839,0.021907,2984800.0
103,1981-05-12,0.488839,0.495536,0.488839,0.488839,0.021907,1064000.0
104,1981-05-13,0.488839,0.493304,0.48660699999999996,0.48660699999999996,0.021807,1226400.0
105,1981-05-14,0.484375,0.484375,0.479911,0.479911,0.021507,1232000.0
106,1981-05-15,0.491071,0.49776800000000004,0.491071,0.491071,0.022007,1226400.0
107,1981-05-18,0.5,0.504464,0.5,0.5,0.022407,1041600.0
108,1981-05-19,0.493304,0.493304,0.491071,0.491071,0.022007,6356000.0
109,1981-05-20,0.506696,0.511161,0.506696,0.506696,0.022706999999999998,3320800.0
110,1981-05-21,0.535714,0.537946,0.535714,0.535714,0.024007,8052800.0
111,1981-05-22,0.560268,0.564732,0.560268,0.560268,0.025108000000000002,7856800.0
112,1981-05-26,0.560268,0.560268,0.558036,0.558036,0.025008000000000002,21336000.0
113,1981-05-27,0.589286,0.591518,0.589286,0.589286,0.026407999999999997,37374400.0
114,1981-05-28,0.589286,0.591518,0.589286,0.589286,0.026407999999999997,18496800.0
115,1981-05-29,0.591518,0.59375,0.591518,0.591518,0.026507999999999997,14845600.0
116,1981-06-01,0.591518,0.59375,0.591518,0.591518,0.026507999999999997,12812800.0
117,1981-06-02,0.564732,0.564732,0.5625,0.5625,0.025208,10108000.0
118,1981-06-03,0.5625,0.566964,0.5625,0.5625,0.025208,9861600.0
119,1981-06-04,0.573661,0.575893,0.573661,0.573661,0.025707999999999998,14016800.0
120,1981-06-05,0.566964,0.566964,0.564732,0.564732,0.025308,14420000.0
121,1981-06-08,0.546875,0.546875,0.544643,0.544643,0.024406999999999998,23374400.0
122,1981-06-09,0.555804,0.558036,0.555804,0.555804,0.024908,29898400.0
123,1981-06-10,0.5625,0.569196,0.5625,0.5625,0.025208,6305600.0
124,1981-06-11,0.587054,0.589286,0.587054,0.587054,0.026307999999999998,9744000.0
125,1981-06-12,0.582589,0.582589,0.580357,0.580357,0.026008,6451200.0
126,1981-06-15,0.580357,0.580357,0.578125,0.578125,0.025907999999999997,35940800.0
127,1981-06-16,0.569196,0.569196,0.566964,0.566964,0.025408,9312800.0
128,1981-06-17,0.560268,0.560268,0.558036,0.558036,0.025008000000000002,6893600.0
129,1981-06-18,0.558036,0.560268,0.555804,0.555804,0.024908,5762400.0
130,1981-06-19,0.542411,0.542411,0.540179,0.540179,0.024207,6876800.0
131,1981-06-22,0.522321,0.522321,0.520089,0.520089,0.023306999999999998,2710400.0
132,1981-06-23,0.529018,0.533482,0.529018,0.529018,0.023707,3757600.0
133,1981-06-24,0.520089,0.520089,0.515625,0.515625,0.023107,5756800.0
134,1981-06-25,0.526786,0.529018,0.526786,0.526786,0.023607,6064800.0
135,1981-06-26,0.524554,0.524554,0.520089,0.520089,0.023306999999999998,5947200.0
136,1981-06-29,0.506696,0.506696,0.502232,0.502232,0.022507,2648800.0
137,1981-06-30,0.46651800000000004,0.46651800000000004,0.464286,0.464286,0.020806,8976800.0
138,1981-07-01,0.462054,0.462054,0.459821,0.459821,0.020606,42616000.0
139,1981-07-02,0.459821,0.462054,0.459821,0.459821,0.020606,7571200.0
140,1981-07-06,0.448661,0.448661,0.444196,0.444196,0.019906,4132800.0
141,1981-07-07,0.448661,0.453125,0.448661,0.448661,0.020106,3959200.0
142,1981-07-08,0.46651800000000004,0.46875,0.46651800000000004,0.46651800000000004,0.020906,4155200.0
143,1981-07-09,0.433036,0.433036,0.430804,0.430804,0.019306,8220800.0
144,1981-07-10,0.399554,0.399554,0.397321,0.397321,0.017805,13792800.0
145,1981-07-13,0.40625,0.408482,0.40625,0.40625,0.018206,11435200.0
146,1981-07-14,0.42410699999999996,0.428571,0.42410699999999996,0.42410699999999996,0.019006,4944800.0
147,1981-07-15,0.43526800000000004,0.4375,0.43526800000000004,0.43526800000000004,0.019506,2738400.0
148,1981-07-16,0.446429,0.45089300000000004,0.446429,0.446429,0.020006,3808000.0
149,1981-07-17,0.462054,0.464286,0.462054,0.462054,0.020706,4956000.0
150,1981-07-20,0.433036,0.433036,0.430804,0.430804,0.019306,5913600.0
151,1981-07-21,0.430804,0.430804,0.428571,0.428571,0.019206,7985600.0
152,1981-07-22,0.408482,0.408482,0.404018,0.404018,0.018106,5667200.0
153,1981-07-23,0.415179,0.417411,0.415179,0.415179,0.018606,8612800.0
154,1981-07-24,0.428571,0.430804,0.428571,0.428571,0.019206,7212800.0
155,1981-07-27,0.446429,0.448661,0.446429,0.446429,0.020006,4334400.0
156,1981-07-28,0.433036,0.433036,0.430804,0.430804,0.019306,5712000.0
157,1981-07-29,0.426339,0.426339,0.42410699999999996,0.42410699999999996,0.019006,3875200.0
158,1981-07-30,0.43973199999999996,0.444196,0.43973199999999996,0.43973199999999996,0.019706,2475200.0
159,1981-07-31,0.446429,0.448661,0.446429,0.446429,0.020006,2738400.0
160,1981-08-03,0.446429,0.446429,0.441964,0.441964,0.019806,3108000.0
161,1981-08-04,0.448661,0.45089300000000004,0.448661,0.448661,0.020106,7918400.0
162,1981-08-05,0.462054,0.464286,0.462054,0.462054,0.020706,4373600.0
163,1981-08-06,0.453125,0.453125,0.45089300000000004,0.45089300000000004,0.020206000000000002,2632000.0
164,1981-08-07,0.45089300000000004,0.453125,0.45089300000000004,0.45089300000000004,0.020206000000000002,2301600.0
165,1981-08-10,,,,,,
166,1981-08-11,0.441964,0.441964,0.4375,0.4375,0.019606000000000002,17864000.0
167,1981-08-12,0.430804,0.430804,0.428571,0.428571,0.019206,6568800.0
168,1981-08-13,0.417411,0.417411,0.415179,0.415179,0.018606,6871200.0
169,1981-08-14,0.412946,0.412946,0.408482,0.408482,0.018306,6048000.0
170,1981-08-17,0.399554,0.399554,0.39508899999999997,0.39508899999999997,0.017705000000000002,4726400.0
171,1981-08-18,0.390625,0.390625,0.38616100000000003,0.38616100000000003,0.017305,4250400.0
172,1981-08-19,0.38616100000000003,0.38616100000000003,0.381696,0.381696,0.017105000000000002,5168800.0
173,1981-08-20,0.38616100000000003,0.388393,0.38616100000000003,0.38616100000000003,0.017305,4278400.0
174,1981-08-21,0.36383899999999997,0.36383899999999997,0.359375,0.359375,0.016105,10477600.0
175,1981-08-24,0.33928600000000003,0.33928600000000003,0.337054,0.337054,0.015105,5768000.0
176,1981-08-25,0.345982,0.34821399999999997,0.345982,0.345982,0.015505000000000001,10175200.0
177,1981-08-26,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,8400000.0
178,1981-08-27,0.341518,0.34375,0.341518,0.341518,0.015305000000000001,6479200.0
179,1981-08-28,0.359375,0.361607,0.359375,0.359375,0.016105,9508800.0
180,1981-08-31,0.359375,0.361607,0.359375,0.359375,0.016105,10236800.0
181,1981-09-01,0.381696,0.383929,0.381696,0.381696,0.017105000000000002,9256800.0
182,1981-09-02,0.388393,0.390625,0.388393,0.388393,0.017405,4844000.0
183,1981-09-03,0.372768,0.372768,0.368304,0.368304,0.016505000000000002,9368800.0
184,1981-09-04,0.366071,0.366071,0.36383899999999997,0.36383899999999997,0.016305,3813600.0
185,1981-09-08,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.015805,6361600.0
186,1981-09-09,0.352679,0.35491100000000003,0.352679,0.352679,0.015805,7632800.0
187,1981-09-10,0.35491100000000003,0.357143,0.35491100000000003,0.35491100000000003,0.015905000000000002,8702400.0
188,1981-09-11,0.352679,0.352679,0.350446,0.350446,0.015705,4384800.0
189,1981-09-14,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,6921600.0
190,1981-09-15,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.014805,4877600.0
191,1981-09-16,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.014504,4838400.0
192,1981-09-17,0.31696399999999997,0.31696399999999997,0.314732,0.314732,0.014103999999999998,4844000.0
193,1981-09-18,0.31696399999999997,0.319196,0.31696399999999997,0.31696399999999997,0.014204,6580000.0
194,1981-09-21,0.319196,0.321429,0.319196,0.319196,0.014303999999999999,12258400.0
195,1981-09-22,0.303571,0.303571,0.30133899999999997,0.30133899999999997,0.013503999999999999,11855200.0
196,1981-09-23,0.299107,0.299107,0.294643,0.294643,0.013203999999999999,7050400.0
197,1981-09-24,0.294643,0.294643,0.29241100000000003,0.29241100000000003,0.013104,4575200.0
198,1981-09-25,0.258929,0.258929,0.25446399999999997,0.25446399999999997,0.011403,8652000.0
199,1981-09-28,0.256696,0.258929,0.256696,0.256696,0.011504,22932000.0
200,1981-09-29,0.27008899999999997,0.272321,0.27008899999999997,0.27008899999999997,0.012104,23671200.0
201,1981-09-30,0.272321,0.274554,0.272321,0.272321,0.012204000000000001,12499200.0
202,1981-10-01,0.272321,0.274554,0.272321,0.272321,0.012204000000000001,15282400.0
203,1981-10-02,0.294643,0.296875,0.294643,0.294643,0.013203999999999999,11261600.0
204,1981-10-05,0.303571,0.30803600000000003,0.303571,0.303571,0.013604,10774400.0
205,1981-10-06,0.303571,0.303571,0.30133899999999997,0.30133899999999997,0.013503999999999999,7089600.0
206,1981-10-07,0.319196,0.32366100000000003,0.319196,0.319196,0.014303999999999999,9710400.0
207,1981-10-08,0.330357,0.33258899999999997,0.330357,0.330357,0.014805,7772800.0
208,1981-10-09,0.33258899999999997,0.337054,0.33258899999999997,0.33258899999999997,0.014905000000000002,13630400.0
209,1981-10-12,0.34375,0.345982,0.34375,0.34375,0.015405,6837600.0
210,1981-10-13,0.34375,0.34821399999999997,0.34375,0.34375,0.015405,11048800.0
211,1981-10-14,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.014504,7744800.0
212,1981-10-15,0.330357,0.33258899999999997,0.330357,0.330357,0.014805,7358400.0
213,1981-10-16,0.328125,0.328125,0.325893,0.325893,0.014603999999999999,9116800.0
214,1981-10-19,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,5146400.0
215,1981-10-20,0.350446,0.352679,0.350446,0.350446,0.015705,8932000.0
216,1981-10-21,0.350446,0.352679,0.350446,0.350446,0.015705,19224800.0
217,1981-10-22,0.350446,0.350446,0.34821399999999997,0.34821399999999997,0.015605,8069600.0
218,1981-10-23,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,6977600.0
219,1981-10-26,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,6820800.0
220,1981-10-27,0.345982,0.350446,0.345982,0.345982,0.015505000000000001,21397600.0
221,1981-10-28,0.357143,0.359375,0.357143,0.357143,0.016005000000000002,11043200.0
222,1981-10-29,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.015805,7621600.0
223,1981-10-30,0.357143,0.359375,0.357143,0.357143,0.016005000000000002,13182400.0
224,1981-11-02,0.357143,0.359375,0.357143,0.357143,0.016005000000000002,9228800.0
225,1981-11-03,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.015805,7095200.0
226,1981-11-04,0.345982,0.345982,0.34375,0.34375,0.015405,5952800.0
227,1981-11-05,0.321429,0.321429,0.319196,0.319196,0.014303999999999999,5840800.0
228,1981-11-06,0.321429,0.32366100000000003,0.321429,0.321429,0.014403999999999998,6148800.0
229,1981-11-09,0.325893,0.328125,0.325893,0.325893,0.014603999999999999,5096000.0
230,1981-11-10,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,4188800.0
231,1981-11-11,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,6860000.0
232,1981-11-12,0.34821399999999997,0.350446,0.34821399999999997,0.34821399999999997,0.015605,9979200.0
233,1981-11-13,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.014504,5252800.0
234,1981-11-16,0.321429,0.321429,0.319196,0.319196,0.014303999999999999,5639200.0
235,1981-11-17,0.325893,0.328125,0.325893,0.325893,0.014603999999999999,8853600.0
236,1981-11-18,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,7285600.0
237,1981-11-19,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,10001600.0
238,1981-11-20,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,9525600.0
239,1981-11-23,0.328125,0.328125,0.32366100000000003,0.32366100000000003,0.014504,5740000.0
240,1981-11-24,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.014403999999999998,5538400.0
241,1981-11-25,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,13137600.0
242,1981-11-27,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,9312800.0
243,1981-11-30,0.334821,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,5992000.0
244,1981-12-01,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,5846400.0
245,1981-12-02,0.334821,0.337054,0.334821,0.334821,0.015005000000000001,9391200.0
246,1981-12-03,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.014805,5107200.0
247,1981-12-04,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.015205000000000002,34288800.0
248,1981-12-07,0.341518,0.34375,0.341518,0.341518,0.015305000000000001,14823200.0
249,1981-12-08,0.33928600000000003,0.33928600000000003,0.334821,0.334821,0.015005000000000001,12656000.0
250,1981-12-09,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,8568000.0
251,1981-12-10,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,9352000.0
252,1981-12-11,0.337054,0.33928600000000003,0.334821,0.334821,0.015005000000000001,19023200.0
253,1981-12-14,0.328125,0.328125,0.32366100000000003,0.32366100000000003,0.014504,6311200.0
254,1981-12-15,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,7828800.0
255,1981-12-16,0.34821399999999997,0.350446,0.34821399999999997,0.34821399999999997,0.015605,16363200.0
256,1981-12-17,0.377232,0.37946399999999997,0.377232,0.377232,0.016905,12863200.0
257,1981-12-18,0.408482,0.410714,0.408482,0.408482,0.018306,17931200.0
258,1981-12-21,0.392857,0.392857,0.390625,0.390625,0.017505,14100800.0
259,1981-12-22,0.397321,0.399554,0.397321,0.397321,0.017805,13456800.0
260,1981-12-23,0.390625,0.390625,0.388393,0.388393,0.017405,7224000.0
261,1981-12-24,0.390625,0.392857,0.390625,0.390625,0.017505,7229600.0
262,1981-12-28,0.377232,0.377232,0.372768,0.372768,0.016705,9144800.0
263,1981-12-29,0.37946399999999997,0.383929,0.37946399999999997,0.37946399999999997,0.017005000000000003,6059200.0
264,1981-12-30,0.39508899999999997,0.397321,0.39508899999999997,0.39508899999999997,0.017705000000000002,8047200.0
265,1981-12-31,0.39508899999999997,0.397321,0.39508899999999997,0.39508899999999997,0.017705000000000002,13664000.0
266,1982-01-04,0.39508899999999997,0.39508899999999997,0.392857,0.392857,0.017605000000000003,17813600.0
267,1982-01-05,0.377232,0.377232,0.372768,0.372768,0.016705,8960000.0
268,1982-01-06,0.37053600000000003,0.37053600000000003,0.368304,0.368304,0.016505000000000002,16520000.0
269,1982-01-07,0.34375,0.34375,0.33928600000000003,0.33928600000000003,0.015205000000000002,17511200.0
270,1982-01-08,0.35491100000000003,0.357143,0.35491100000000003,0.35491100000000003,0.015905000000000002,14151200.0
271,1982-01-11,0.334821,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,8332800.0
272,1982-01-12,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.014403999999999998,14980000.0
273,1982-01-13,0.321429,0.321429,0.319196,0.319196,0.014303999999999999,10438400.0
274,1982-01-14,0.334821,0.337054,0.334821,0.334821,0.015005000000000001,6428800.0
275,1982-01-15,0.357143,0.361607,0.357143,0.357143,0.016005000000000002,11676000.0
276,1982-01-18,0.36383899999999997,0.368304,0.36383899999999997,0.36383899999999997,0.016305,7000000.0
277,1982-01-19,0.359375,0.359375,0.35491100000000003,0.35491100000000003,0.015905000000000002,13876800.0
278,1982-01-20,0.361607,0.36383899999999997,0.361607,0.361607,0.016205,6456800.0
279,1982-01-21,0.368304,0.37053600000000003,0.368304,0.368304,0.016505000000000002,8332800.0
280,1982-01-22,0.37053600000000003,0.372768,0.37053600000000003,0.37053600000000003,0.016605,6064800.0
281,1982-01-25,0.361607,0.361607,0.359375,0.359375,0.016105,11177600.0
282,1982-01-26,0.350446,0.350446,0.345982,0.345982,0.015505000000000001,5303200.0
283,1982-01-27,0.34821399999999997,0.352679,0.34821399999999997,0.34821399999999997,0.015605,7840000.0
284,1982-01-28,0.359375,0.361607,0.359375,0.359375,0.016105,9900800.0
285,1982-01-29,0.36383899999999997,0.366071,0.36383899999999997,0.36383899999999997,0.016305,13288800.0
286,1982-02-01,0.36383899999999997,0.36383899999999997,0.359375,0.359375,0.016105,9632000.0
287,1982-02-02,0.361607,0.366071,0.361607,0.361607,0.016205,13568800.0
288,1982-02-03,0.361607,0.36383899999999997,0.361607,0.361607,0.016205,7868000.0
289,1982-02-04,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.015805,5510400.0
290,1982-02-05,0.352679,0.35491100000000003,0.352679,0.352679,0.015805,10074400.0
291,1982-02-08,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.014805,7924000.0
292,1982-02-09,0.330357,0.33258899999999997,0.330357,0.330357,0.014805,14476000.0
293,1982-02-10,0.334821,0.337054,0.334821,0.334821,0.015005000000000001,9699200.0
294,1982-02-11,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.014805,6132000.0
295,1982-02-12,0.334821,0.337054,0.334821,0.334821,0.015005000000000001,4911200.0
296,1982-02-16,0.330357,0.330357,0.328125,0.328125,0.014705000000000001,8579200.0
297,1982-02-17,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.014905000000000002,6395200.0
298,1982-02-18,0.337054,0.33928600000000003,0.337054,0.337054,0.015105,7095200.0
299,1982-02-19,0.337054,0.337054,0.334821,0.334821,0.015005000000000001,3399200.0
300,1982-02-22,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.014805,6658400.0
301,1982-02-23,0.328125,0.328125,0.325893,0.325893,0.014603999999999999,8635200.0
302,1982-02-24,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,9486400.0
303,1982-02-25,0.328125,0.328125,0.325893,0.325893,0.014603999999999999,7700000.0
304,1982-02-26,0.325893,0.328125,0.325893,0.325893,0.014603999999999999,4356800.0
305,1982-03-01,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,8825600.0
306,1982-03-02,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,8702400.0
307,1982-03-03,0.328125,0.330357,0.328125,0.328125,0.014705000000000001,5913600.0
308,1982-03-04,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.014403999999999998,9592800.0
309,1982-03-05,0.299107,0.299107,0.296875,0.296875,0.013304,11328800.0
310,1982-03-08,0.294643,0.294643,0.29241100000000003,0.29241100000000003,0.013104,8786400.0
